wikidata_id,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,population_grp_size,max_speed_mph,hibernation_b,migration_b,continent,conservation_status,pageviews_30d,sound_url,image_url,image_file_page,image_license,image_attribution
Q1762859,Reithrodontomys raviventris,Salt marsh harvest mouse,https://en.wikipedia.org/wiki/Salt_marsh_harvest_mouse,0.011,2.6,22.5,3.88,,,0,0,North America,Endangered,402,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Usfws-salt-marsh-harvest-mouse-closeupjpg-large.jpg,https://commons.wikimedia.org/wiki/File%3AUsfws-salt-marsh-harvest-mouse-closeupjpg-large.jpg,Public domain,Bjorn Erickson/USFWS / Public domain
Q1193818,Cercopithecus nictitans,Greater spot-nosed monkey,https://en.wikipedia.org/wiki/Greater_spot-nosed_monkey,5.3,23,169.5,1,13.9,,0,,Africa,Near Threatened,395,,https://upload.wikimedia.org/wikipedia/commons/4/43/Putty-nosed_monkey_%28Cercopithecus_nictitans%29.JPG,https://commons.wikimedia.org/wiki/File%3APutty-nosed_monkey_%28Cercopithecus_nictitans%29.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Laetybtz&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Laetybtz (page does not exist)"">LaetitiaC</a> / CC BY-SA 3.0"
Q1761577,Dasypus septemcinctus,Seven-banded armadillo,https://en.wikipedia.org/wiki/Seven-banded_armadillo,1.5,,120,5.99,,,0,0,South America,Least Concern,392,,https://upload.wikimedia.org/wikipedia/commons/3/30/Dasypus_septemcinctus_hybridus_%28also_named_Dasypus_hybridus%29%2C_at_Valizas%2C_Uruguay.jpg,https://commons.wikimedia.org/wiki/File%3ADasypus_septemcinctus_hybridus_%28also_named_Dasypus_hybridus%29%2C_at_Valizas%2C_Uruguay.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:AndreBiologoFloripa"" title=""User:AndreBiologoFloripa"">André Ganzarolli Martins</a> / CC BY-SA 4.0"
Q854681,Spermophilus suslicus,Speckled ground squirrel,https://en.wikipedia.org/wiki/Speckled_ground_squirrel,0.252,,22.4,5.49,,,1,0,,Critically Endangered,391,,https://upload.wikimedia.org/wikipedia/commons/4/49/Spermophilus_suslicus_%28G_Lesniewski%29.jpg,https://commons.wikimedia.org/wiki/File%3ASpermophilus_suslicus_%28G_Lesniewski%29.jpg,CC BY-SA 3.0,Grzegorz Leśniewski / CC BY-SA 3.0
Q282660,Chionomys nivalis,European snow vole,https://en.wikipedia.org/wiki/European_snow_vole,0.042,,20.9,3.42,,,0,0,,Least Concern,390,,https://upload.wikimedia.org/wikipedia/commons/3/31/Microtus_nivalis.jpg,https://commons.wikimedia.org/wiki/File%3AMicrotus_nivalis.jpg,CC BY 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Dodoni&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Dodoni (page does not exist)"">Dodoni</a> / CC BY 3.0"
Q1017365,Lepus saxatilis,Cape scrub hare,https://en.wikipedia.org/wiki/Cape_scrub_hare,2.6,,38.5,1.52,,,0,0,Africa,Least Concern,385,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Scrub_Hare_%28Lepus_saxatilis%29_close-up_%2830544290256%29_%282%29.jpg,https://commons.wikimedia.org/wiki/File%3AScrub_Hare_%28Lepus_saxatilis%29_close-up_%2830544290256%29_%282%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q521977,Colobus satanas,Black colobus,https://en.wikipedia.org/wiki/Black_colobus,9.1,,192.8,0.99,9.5,,0,0,Africa,Vulnerable,384,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Colobus_satanas_153758901.jpg,https://commons.wikimedia.org/wiki/File%3AColobus_satanas_153758901.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/3533960"">Lucy Keith-Diagne</a> / CC BY 4.0"
Q1832366,Myotis leibii,Eastern small-footed myotis,https://en.wikipedia.org/wiki/Eastern_small-footed_myotis,0.005,,,0.99,,,1,1,North America,Endangered,380,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Eastern_small-footed_bat.jpg,https://commons.wikimedia.org/wiki/File%3AEastern_small-footed_bat.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Talus.rock&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Talus.rock (page does not exist)"">Paul Moosman</a> / CC BY-SA 4.0"
Q1152335,Callithrix flaviceps,Buffy-headed marmoset,https://en.wikipedia.org/wiki/Buffy-headed_marmoset,0.373,,140,2,,,0,0,South America,Critically Endangered,379,,https://upload.wikimedia.org/wikipedia/commons/8/8c/Callithrix_flaviceps_2.jpg,https://commons.wikimedia.org/wiki/File%3ACallithrix_flaviceps_2.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/peterschoen/"">Peter Schoen</a> / CC BY-SA 2.0"
Q1994246,Mazama rufina,Little red brocket,https://en.wikipedia.org/wiki/Little_red_brocket,21.1,,231.6,1.22,,,0,,South America,Vulnerable,377,,https://upload.wikimedia.org/wikipedia/commons/0/00/Mazama_rufina1.JPG,https://commons.wikimedia.org/wiki/File%3AMazama_rufina1.JPG,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:T-34-85&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:T-34-85 (page does not exist)"">T-34-85</a> / CC0"
Q570704,Hylobates klossii,Kloss's gibbon,https://en.wikipedia.org/wiki/Kloss's_gibbon,5.8,,207.6,1.01,,,0,0,Asia,Endangered,373,,https://upload.wikimedia.org/wikipedia/commons/f/f6/Hylobates_klossii_B.jpg,https://commons.wikimedia.org/wiki/File%3AHylobates_klossii_B.jpg,CC BY-SA 4.0,Klaus Rudloff / CC BY-SA 4.0
Q1333257,Rhynchocyon chrysopygus,Golden-rumped sengi,https://en.wikipedia.org/wiki/Golden-rumped_sengi,0.535,4,42.3,1.22,2,,0,0,Africa,Endangered,370,,https://upload.wikimedia.org/wikipedia/commons/1/11/Rhynchocyon_chrysopygus-J_Smit_2.jpg,https://commons.wikimedia.org/wiki/File%3ARhynchocyon_chrysopygus-J_Smit_2.jpg,Public domain,"<a href=""//commons.wikimedia.org/wiki/Joseph_Smit"" title=""Joseph Smit"">Joseph Smit</a> / Public domain"
Q1762848,Synaptomys borealis,Northern bog lemming,https://en.wikipedia.org/wiki/Northern_bog_lemming,0.021,,,4.27,,,0,0,North America,Least Concern,370,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Martes_martes_crop_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3AMartes_martes_crop_%28cropped%29.jpg,CC BY-SA 3.0,"<a href=""https://sl.wikipedia.org/wiki/User:Czy"" class=""extiw"" title=""sl:User:Czy"">Dani Kropivnik</a> / CC BY-SA 3.0"
Q287105,Nyctalus leisleri,Lesser noctule,https://en.wikipedia.org/wiki/Lesser_noctule,0.012,,,1.73,,,1,1,,Least Concern,370,,https://upload.wikimedia.org/wikipedia/commons/0/08/Nyctalus_leisleri.jpg,https://commons.wikimedia.org/wiki/File%3ANyctalus_leisleri.jpg,CC BY-SA 3.0,"Manuel Werner, Nürtingen, AG Fledermausschutz Baden-Württemberg / CC BY-SA 3.0"
Q1767321,Hystrix pumila,Philippine porcupine,https://en.wikipedia.org/wiki/Philippine_porcupine,3.5,9.5,112,,,,0,0,Asia,Vulnerable,367,,https://upload.wikimedia.org/wikipedia/commons/3/36/Dikobraz1_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3ADikobraz1_%28cropped%29.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jklamo"" title=""User:Jklamo"">Jklamo</a> / CC BY-SA 4.0"
Q929479,Ateles belzebuth,White-bellied spider monkey,https://en.wikipedia.org/wiki/White-bellied_spider_monkey,6.7,28,138.2,1.02,,,0,0,South America,Endangered,362,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ateles_belzebuth_belzebuth.jpg,https://commons.wikimedia.org/wiki/File%3AAteles_belzebuth_belzebuth.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/fabiomanfredini/"">Fábio Manfredini</a> / CC BY 2.0"
Q949200,Colobus polykomos,King colobus,https://en.wikipedia.org/wiki/King_colobus,8.8,30.5,172.7,1,11,,0,0,Africa,Endangered,356,,https://upload.wikimedia.org/wikipedia/commons/5/5d/2017-07-02_AT_Wien_13_Hietzing%2C_Tiergarten_Sch%C3%B6nbrunn%2C_Colobus_polykomos_%2849938468526%29.jpg,https://commons.wikimedia.org/wiki/File%3A2017-07-02_AT_Wien_13_Hietzing%2C_Tiergarten_Sch%C3%B6nbrunn%2C_Colobus_polykomos_%2849938468526%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/158438800@N02"">Paul Korecky</a> / CC BY-SA 2.0"
Q906970,Galidictis fasciata,Broad-striped Malagasy mongoose,https://en.wikipedia.org/wiki/Broad-striped_Malagasy_mongoose,0.55,,,1,2,,0,0,Africa,Vulnerable,344,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Galidictis_fasciata_Striped_Vontsira%2C_Atsimo-Andrefana%2C_MG-TL%2C_MG_iNaturalist.jpg,https://commons.wikimedia.org/wiki/File%3AGalidictis_fasciata_Striped_Vontsira%2C_Atsimo-Andrefana%2C_MG-TL%2C_MG_iNaturalist.jpg,CC BY 4.0,"(c) Rob Foster, some rights reserved (CC BY) / CC BY 4.0"
Q1767932,Microtus oregoni,Creeping vole,https://en.wikipedia.org/wiki/Creeping_vole,0.02,1.2,23.8,3.32,,,0,0,North America,Least Concern,344,,https://upload.wikimedia.org/wikipedia/commons/0/0c/Microtus_oregoni.jpg,https://commons.wikimedia.org/wiki/File%3AMicrotus_oregoni.jpg,CC BY-SA 4.0,Jacqui Simmons / CC BY-SA 4.0
Q307085,Hapalemur griseus,Eastern lesser bamboo lemur,https://en.wikipedia.org/wiki/Eastern_lesser_bamboo_lemur,0.916,17.1,141.2,1.5,4,,0,0,Africa,Vulnerable,342,,https://upload.wikimedia.org/wikipedia/commons/8/87/Eastern_lesser_bamboo_lemur.jpg,https://commons.wikimedia.org/wiki/File%3AEastern_lesser_bamboo_lemur.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Gavinevans&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Gavinevans (page does not exist)"">Gavinevans</a> / CC BY-SA 3.0"
Q1321102,Ochotona rufescens,Afghan pika,https://en.wikipedia.org/wiki/Afghan_pika,0.25,,25.8,6.05,,,0,0,Asia,Least Concern,339,,https://upload.wikimedia.org/wikipedia/commons/5/59/Ochotona_rufescens_213736083.jpg,https://commons.wikimedia.org/wiki/File%3AOchotona_rufescens_213736083.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/3948500"">Mohammad Amin Ghaffari</a> / CC BY 4.0"
Q1757286,Rhynchogale melleri,Meller's mongoose,https://en.wikipedia.org/wiki/Meller's_mongoose,2.2,,,2,,,0,,Africa,Least Concern,336,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Smit.m.rhinogale.melleri.jpg,https://commons.wikimedia.org/wiki/File%3ASmit.m.rhinogale.melleri.jpg,Public domain,Public domain
Q546456,Colobus vellerosus,Ursine colobus,https://en.wikipedia.org/wiki/Ursine_colobus,7.7,,,1.02,,,0,0,Africa,Critically Endangered,335,,https://upload.wikimedia.org/wikipedia/commons/6/67/Colobus_vellerosus_12785335.jpg,https://commons.wikimedia.org/wiki/File%3AColobus_vellerosus_12785335.jpg,CC0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/84276"">Simon Tonge</a> / CC0"
Q309089,Exilisciurus whiteheadi,Tufted pygmy squirrel,https://en.wikipedia.org/wiki/Tufted_pygmy_squirrel,0.025,,,1.94,,,0,0,Asia,Least Concern,335,,https://upload.wikimedia.org/wikipedia/commons/2/27/Tufted_Pygmy_Squirrel_from_Trusmadi_Bird_Station%2C_Tambunan%2C_Sabah%2C_Malaysia.jpg,https://commons.wikimedia.org/wiki/File%3ATufted_Pygmy_Squirrel_from_Trusmadi_Bird_Station%2C_Tambunan%2C_Sabah%2C_Malaysia.jpg,CC0,Chrissy McClarren and Andy Reago / CC0
Q1291427,Lepus comus,Yunnan hare,https://en.wikipedia.org/wiki/Yunnan_hare,2,,,2.44,,,0,,Asia,Least Concern,334,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Lepus_comus_528388471.jpg,https://commons.wikimedia.org/wiki/File%3ALepus_comus_528388471.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/4139900"">Wang.QG</a> / CC BY 4.0"
Q747319,Pseudomys higginsi,Long-tailed mouse,https://en.wikipedia.org/wiki/Long-tailed_mouse,0.063,,32.2,2.62,,,0,0,Oceania,Least Concern,331,,https://upload.wikimedia.org/wikipedia/commons/e/ee/Long-tailed_Mouse_imported_from_iNaturalist_photo_143112114_on_18_April_2022.jpg,https://commons.wikimedia.org/wiki/File%3ALong-tailed_Mouse_imported_from_iNaturalist_photo_143112114_on_18_April_2022.jpg,CC BY 4.0,"(c) Bruce Deagle, some rights reserved (CC BY) / CC BY 4.0"
Q842385,Pipistrellus kuhlii,Kuhl's pipistrelle,https://en.wikipedia.org/wiki/Kuhl's_pipistrelle,0.006,,,1.21,,,,,,Least Concern,330,,https://upload.wikimedia.org/wikipedia/commons/2/2d/Pipistrellus_kuhlii_adult.jpg,https://commons.wikimedia.org/wiki/File%3APipistrellus_kuhlii_adult.jpg,CC BY 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Leonardoancillotto86&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Leonardoancillotto86 (page does not exist)"">Leonardoancillotto86</a> / CC BY 3.0"
Q883005,Cercopithecus cephus,Moustached guenon,https://en.wikipedia.org/wiki/Moustached_guenon,3.4,23,169.5,1.01,8,,0,0,Africa,Least Concern,326,,https://upload.wikimedia.org/wikipedia/commons/3/33/Cercopithecus_cephus.JPG,https://commons.wikimedia.org/wiki/File%3ACercopithecus_cephus.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Caroledilger&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Caroledilger (page does not exist)"">Peggy Motsch</a> / CC BY-SA 3.0"
Q520425,Pipistrellus nathusii,Nathusius's pipistrelle,https://en.wikipedia.org/wiki/Nathusius's_pipistrelle,0.007,8,,1.73,,,,1,,Least Concern,326,,https://upload.wikimedia.org/wikipedia/commons/0/04/Pipistrellus_nathusii.jpg,https://commons.wikimedia.org/wiki/File%3APipistrellus_nathusii.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Mnolf"" title=""User:Mnolf"">Mnolf</a> / CC BY-SA 3.0"
Q1768774,Cabassous unicinctus,Southern naked-tailed armadillo,https://en.wikipedia.org/wiki/Southern_naked-tailed_armadillo,4,,,1,,,0,,South America,Least Concern,322,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Nacktschwanzg%C3%BCrteltier_%28Cabassous_unicinctus%29.jpg,https://commons.wikimedia.org/wiki/File%3ANacktschwanzg%C3%BCrteltier_%28Cabassous_unicinctus%29.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Haplochromis"" title=""User:Haplochromis"">Haplochromis</a> / CC BY-SA 3.0"
Q305093,Cercopithecus campbelli,Campbell's mona monkey,https://en.wikipedia.org/wiki/Campbell's_mona_monkey,3.6,33,180.8,1.02,,,0,0,Africa,Near Threatened,319,,https://upload.wikimedia.org/wikipedia/commons/7/70/Cercopithecus_campbelli_111186.jpg,https://commons.wikimedia.org/wiki/File%3ACercopithecus_campbelli_111186.jpg,CC0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/477"">Scott Loarie</a> / CC0"
Q925118,Cephalophus nigrifrons,Black-fronted duiker,https://en.wikipedia.org/wiki/Black-fronted_duiker,14.7,19.7,,,,,0,0,Africa,Least Concern,318,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Cephalophe_a_front_noir.jpg,https://commons.wikimedia.org/wiki/File%3ACephalophe_a_front_noir.jpg,Public domain,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ngoko&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ngoko (page does not exist)"">Ngoko</a> / Public domain"
Q665347,Myopus schisticolor,Wood lemming,https://en.wikipedia.org/wiki/Wood_lemming,0.03,1,23.7,5.25,,,0,1,,Least Concern,314,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Mets%C3%A4sopuli.jpg,https://commons.wikimedia.org/wiki/File%3AMets%C3%A4sopuli.jpg,Public domain,"Risto S. Pynnönen, user <a href=""https://fi.wikipedia.org/wiki/User:Pyntsi"" class=""extiw"" title=""fi:User:Pyntsi"">Pyntsi</a> on <a class=""external text"" href=""https://fi.wikipedia.org"">fi.wikipedia</a> / Public domain"
Q720696,Mustela frenata,Mustela frenata,https://en.wikipedia.org/wiki/Mustela_frenata,0.19,7.1,24.5,6.5,,,0,0,,Least Concern,309,,https://upload.wikimedia.org/wikipedia/commons/7/78/Long-tailed_Weasel%2C_Sonoma_County%2C_US-CA%2C_US_imported_from_iNaturalist_photo_108909271.jpg,https://commons.wikimedia.org/wiki/File%3ALong-tailed_Weasel%2C_Sonoma_County%2C_US-CA%2C_US_imported_from_iNaturalist_photo_108909271.jpg,CC BY 4.0,"(c) benjchristensen, some rights reserved (CC BY) / CC BY 4.0"
Q747610,Perodicticus potto,West African potto,https://en.wikipedia.org/wiki/West_African_potto,1.1,26,193,1.09,,,0,0,Africa,Near Threatened,308,,https://upload.wikimedia.org/wikipedia/commons/3/35/West_African_potto_%28Perodicticus_potto%29_Ankasa.jpg,https://commons.wikimedia.org/wiki/File%3AWest_African_potto_%28Perodicticus_potto%29_Ankasa.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q907863,Allocebus trichotis,Hairy-eared dwarf lemur,https://en.wikipedia.org/wiki/Hairy-eared_dwarf_lemur,0.078,,,1,2,,0,,Africa,Endangered,304,,https://upload.wikimedia.org/wikipedia/commons/4/4f/ChirogaleusTrichotisWolf.jpg,https://commons.wikimedia.org/wiki/File%3AChirogaleusTrichotisWolf.jpg,Public domain,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Joseph_Wolf"" class=""extiw"" title=""w:en:Joseph Wolf""><span title=""German artist (1820-1899)"">Joseph Wolf</span></a></bdi> / Public domain"
Q307153,Aotus trivirgatus,Three-striped night monkey,https://en.wikipedia.org/wiki/Three-striped_night_monkey,0.912,25.3,133.5,1.06,,,0,0,South America,Least Concern,303,,https://upload.wikimedia.org/wikipedia/commons/5/54/Stavenn_Aotus_trivirgatus_00.jpg,https://commons.wikimedia.org/wiki/File%3AStavenn_Aotus_trivirgatus_00.jpg,CC BY 2.5,"<a href=""//commons.wikimedia.org/wiki/User:Stavenn"" title=""User:Stavenn"">Stavenn</a> / CC BY 2.5"
Q194666,Caluromys lanatus,Brown-eared woolly opossum,https://en.wikipedia.org/wiki/Brown-eared_woolly_opossum,0.35,5,,,,,0,,South America,Least Concern,303,,https://upload.wikimedia.org/wikipedia/commons/7/70/Caluramys_lanatus.jpg,https://commons.wikimedia.org/wiki/File%3ACaluramys_lanatus.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Pachamama_drake&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Pachamama drake (page does not exist)"">Pachamama drake</a> / CC BY-SA 4.0"
Q540069,Tadarida teniotis,European free-tailed bat,https://en.wikipedia.org/wiki/European_free-tailed_bat,0.028,,,0.98,,,0,,,Least Concern,298,,https://upload.wikimedia.org/wikipedia/commons/3/39/Tadarida_Teniotis263.JPG,https://commons.wikimedia.org/wiki/File%3ATadarida_Teniotis263.JPG,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Eman"" title=""User:Eman"">Emanuel Yellin</a>  - עמנואל ילין / CC BY 3.0"
Q510359,Lepus yarkandensis,Yarkand hare,https://en.wikipedia.org/wiki/Yarkand_hare,1.5,,,3.9,,,0,0,Asia,Near Threatened,296,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Lepus_yarkandensis.jpg,https://commons.wikimedia.org/wiki/File%3ALepus_yarkandensis.jpg,Public domain,J. Smit / Public domain
Q282863,Rhinolophus euryale,Mediterranean horseshoe bat,https://en.wikipedia.org/wiki/Mediterranean_horseshoe_bat,0.009,,92.5,1,,,1,1,,Near Threatened,293,,https://upload.wikimedia.org/wikipedia/commons/8/85/Rhinolophus_euryale-cropped.jpg,https://commons.wikimedia.org/wiki/File%3ARhinolophus_euryale-cropped.jpg,CC BY 3.0,"<p><a href=""//commons.wikimedia.org/wiki/User:Carlosblh"" title=""User:Carlosblh"">Carlosblh</a>
</p> / CC BY 3.0"
Q786305,Cephalophus niger,Black duiker,https://en.wikipedia.org/wiki/Black_duiker,19.1,10.2,126,1,,,0,0,Africa,Least Concern,292,,https://upload.wikimedia.org/wikipedia/commons/b/b4/Cephalophus_niger.jpg,https://commons.wikimedia.org/wiki/File%3ACephalophus_niger.jpg,CC BY-SA 2.0,ucumari / CC BY-SA 2.0
Q790653,Salanoia concolor,Brown-tailed mongoose,https://en.wikipedia.org/wiki/Brown-tailed_mongoose,0.711,4.8,,,1.5,,0,,Africa,Vulnerable,292,,https://upload.wikimedia.org/wikipedia/commons/8/84/Galidia_olivacea_Geoffroy.png,https://commons.wikimedia.org/wiki/File%3AGalidia_olivacea_Geoffroy.png,Public domain,I. Geoffroy Saint-Hilaire (1805–1861) / Public domain
Q283403,Myotis emarginatus,Geoffroy's bat,https://en.wikipedia.org/wiki/Geoffroy's_bat,0.008,18,,0.99,,,1,0,,Least Concern,287,,https://upload.wikimedia.org/wikipedia/commons/3/39/Myotis_emarginatus_-_Ph._Karol_Tabarelli_de_Fatis.jpg,https://commons.wikimedia.org/wiki/File%3AMyotis_emarginatus_-_Ph._Karol_Tabarelli_de_Fatis.jpg,CC BY-SA 3.0,"<p>Karol Tabarelli de Fatis/MUSE
</p>
<table cellpadding=""0"" cellspacing=""0"" style=""background:#fff;border:0px;border-left:8px solid #f80; vertical-align:top"">
<tbody><tr>
<td style=""padding:2px 6px"">
<p>This file was uploaded by <a rel=""nofollow"" class=""external text"" href=""http://www.muse.it"">MUSE - Science Museum</a> of Trento in cooperation with <a rel=""nofollow"" class=""external text"" href=""http://www.wikimedia.it/"">Wikimedia Italia</a>.
</p>
</td></tr></tbody></table> / CC BY-SA 3.0"
Q338980,Peropteryx macrotis,Lesser dog-like bat,https://en.wikipedia.org/wiki/Lesser_dog-like_bat,0.006,,129.3,0.99,,,0,0,,Least Concern,285,,https://upload.wikimedia.org/wikipedia/commons/4/4d/Lesser_Dog-like_Bat_imported_from_iNaturalist_photo_129124225_on_2_December_2024.jpg,https://commons.wikimedia.org/wiki/File%3ALesser_Dog-like_Bat_imported_from_iNaturalist_photo_129124225_on_2_December_2024.jpg,CC BY 4.0,"(c) Sebastián de Jesús Herrera Buenfil, some rights reserved (CC BY) / CC BY 4.0"
Q304310,Neamblysomus julianae,Juliana's golden mole,https://en.wikipedia.org/wiki/Juliana's_golden_mole,0.022,,,0.96,1,,1,0,Africa,Endangered,285,,https://upload.wikimedia.org/wikipedia/commons/4/45/The_Juliana%E2%80%99s_golden_mole_is_one_of_Africa%E2%80%99s_most_threatened_mammals_Jackson.png,https://commons.wikimedia.org/wiki/File%3AThe_Juliana%E2%80%99s_golden_mole_is_one_of_Africa%E2%80%99s_most_threatened_mammals_Jackson.png,CC BY 4.0,"Photograph by Craig R. Jackson, CC BY 4.0. / CC BY 4.0"
Q960227,Scapanus latimanus,Northern broad-footed mole,https://en.wikipedia.org/wiki/Northern_broad-footed_mole,0.062,3,40,3.49,1,,0,0,North America,Least Concern,284,,https://upload.wikimedia.org/wikipedia/commons/8/86/Scapanus_latimanus2.jpg,https://commons.wikimedia.org/wiki/File%3AScapanus_latimanus2.jpg,CC BY-SA 2.0,"<ul><li><a href=""//commons.wikimedia.org/wiki/File:Scapanus_latimanus.jpg"" title=""File:Scapanus latimanus.jpg"">Scapanus_latimanus.jpg</a>: Sarah Murray</li>
<li>derivative work: <a href=""//commons.wikimedia.org/wiki/User:WolfmanSF"" title=""User:WolfmanSF"">WolfmanSF</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:WolfmanSF"" title=""User talk:WolfmanSF""><span class=""signature-talk"">talk</span></a>)</li></ul> / CC BY-SA 2.0"
Q947395,Herpestes brachyurus,Short-tailed mongoose,https://en.wikipedia.org/wiki/Short-tailed_mongoose,1.4,,,3.49,,,0,0,Asia,Near Threatened,279,,https://upload.wikimedia.org/wikipedia/commons/3/38/Herpestes_brachyurus.jpg,https://commons.wikimedia.org/wiki/File%3AHerpestes_brachyurus.jpg,Public domain,Waterhouse Hawkins / Public domain
Q751958,Sicista betulina,Northern birch mouse,https://en.wikipedia.org/wiki/Northern_birch_mouse,0.009,4,31.5,5.29,,,1,1,,Least Concern,269,,https://upload.wikimedia.org/wikipedia/commons/3/37/Sicista_betulina_03.JPG,https://commons.wikimedia.org/wiki/File%3ASicista_betulina_03.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:AfroBrazilian"" title=""User:AfroBrazilian"">AfroBrazilian</a> / CC BY-SA 3.0"
Q1763980,Steatomys pratensis,Fat mouse,https://en.wikipedia.org/wiki/Fat_mouse,0.031,,,3.96,,,1,,Africa,Least Concern,269,,https://upload.wikimedia.org/wikipedia/commons/3/38/Steatomys_pratensis_178572260.jpg,https://commons.wikimedia.org/wiki/File%3ASteatomys_pratensis_178572260.jpg,CC0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/499272"">Botswanabugs</a> / CC0"
Q307262,Avahi laniger,Eastern woolly lemur,https://en.wikipedia.org/wiki/Eastern_woolly_lemur,1.1,,136.2,1.01,,,0,0,Africa,Vulnerable,267,,https://upload.wikimedia.org/wikipedia/commons/1/15/Avahi_laniger_Grandidier.jpg,https://commons.wikimedia.org/wiki/File%3AAvahi_laniger_Grandidier.jpg,Public domain,"<p>Planche IX. Alfred Grandidier (1875-1921) In: Histoire physique, naturelle et politique de Madagascar. Volume XX. 1892, Paris: Hachette et Cie.
</p>
Retrieved from: Lemurs or Madagascar:Malagasy Primates,  <a rel=""nofollow"" class=""external free"" href=""https://web.archive.org/web/20040326095355/http://www.tsidy.com/lemurs/oldplates/oldplates.asp"">https://web.archive.org/web/20040326095355/http://www.tsidy.com/lemurs/oldplates/oldplates.asp</a> / Public domain"
Q770434,Macaca pagensis,Pagai Island macaque,https://en.wikipedia.org/wiki/Pagai_Island_macaque,4.5,30,,1,,,0,,Asia,Critically Endangered,267,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Beruk_Mentawai_Macaca_pagensis.JPG,https://commons.wikimedia.org/wiki/File%3ABeruk_Mentawai_Macaca_pagensis.JPG,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Midori"" title=""User:Midori"">Sakurai Midori</a> / CC BY 3.0"
